,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,21-dma,50-dma,200-dma,^GSPC_rel,^GSPC_rel_%
0,2012-05-18 00:00:00-04:00,42.04999923706055,45.0,38.0,38.22999954223633,573576400,0,0,,,,0.034652163645806776,1.0
1,2012-05-21 00:00:00-04:00,36.52999877929688,36.65999984741211,33.0,34.029998779296875,168192700,0,0,,,,0.031164716564421567,0.8993584609309894
2,2012-05-22 00:00:00-04:00,32.61000061035156,33.59000015258789,30.940000534057617,31.0,101786600,0,0,,,,0.028285963211050275,0.8162827435588752
3,2012-05-23 00:00:00-04:00,31.3700008392334,32.5,31.36000061035156,32.0,73600000,0,0,,,,0.029028893462796045,0.8377223933117608
4,2012-05-24 00:00:00-04:00,32.95000076293945,33.209999084472656,31.770000457763672,33.029998779296875,50237200,0,0,,,,0.02985330732632583,0.8615135156196327
5,2012-05-25 00:00:00-04:00,32.900001525878906,32.95000076293945,31.11000061035156,31.90999984741211,37149800,0,0,,,,0.028641696301952416,0.8265485698010179
6,2012-05-29 00:00:00-04:00,31.479999542236328,31.690000534057617,28.64999961853028,28.84000015258789,78063400,0,0,,,,0.026030524270002645,0.7511947749084513
7,2012-05-30 00:00:00-04:00,28.700000762939453,29.549999237060547,27.86000061035156,28.190000534057617,57267900,0,0,,,,0.025415170818969837,0.7334367654137898
8,2012-05-31 00:00:00-04:00,28.549999237060547,29.670000076293945,26.82999992370605,29.600000381469727,111639200,0,0,,,,0.027005329509002418,0.7793259256488103
9,2012-06-01 00:00:00-04:00,28.88999938964844,29.14999961853028,27.38999938964844,27.71999931335449,41855500,0,0,,,,0.025143541366188356,0.7255980210410599
10,2012-06-04 00:00:00-04:00,27.200000762939453,27.64999961853028,26.440000534057617,26.89999961853028,35230300,0,0,,,,0.024146132076226314,0.6968145574698685
11,2012-06-05 00:00:00-04:00,26.700000762939453,27.76000022888184,25.75,25.8700008392334,42473400,0,0,,,,0.023139121292371726,0.6677540118096426
