,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,21-dma,50-dma,200-dma,^GSPC_rel,^GSPC_rel_%
0,2009-12-07 00:00:00-05:00,8.140000343322754,8.140000343322754,7.9285712242126465,7.987143039703369,9392600,0,0.0,,,,0.007239649254206544,1.0
1,2009-12-08 00:00:00-05:00,7.924285888671875,8.017143249511719,7.822856903076172,7.9885711669921875,7777700,0,0.0,,,,0.007315943729198276,1.0105384214501003
2,2009-12-09 00:00:00-05:00,8.010000228881836,8.034285545349121,7.84428596496582,7.994286060333252,5146400,0,0.0,,,,0.007294389722619303,1.00756120448528
3,2009-12-10 00:00:00-05:00,7.951428890228271,8.164285659790039,7.951428890228271,8.105713844299316,5913600,0,0.0,,,,0.007353121988314869,1.0156737888983218
4,2009-12-11 00:00:00-05:00,8.118571281433105,8.14285659790039,7.914286136627197,7.9571428298950195,5078500,0,0.0,,,,0.007191857072947273,0.9933985501809357
5,2009-12-14 00:00:00-05:00,8.055713653564453,8.074286460876465,7.929999828338623,8.058570861816406,4818800,0,0.0,,,,0.007233191487170351,0.9991080000136138
6,2009-12-15 00:00:00-05:00,8.022856712341309,8.214285850524902,7.985713958740234,8.131428718566895,5581800,0,0.0,,,,0.0073392979018226095,1.0137642921800618
7,2009-12-16 00:00:00-05:00,8.101428985595703,8.131428718566895,7.812857151031494,7.868570804595947,17007200,0,0.0,,,,0.007094042827645879,0.9798876407615935
8,2009-12-17 00:00:00-05:00,7.794285774230957,7.831429004669189,7.67142915725708,7.675714015960693,10091200,0,0.0,,,,0.007002877822516922,0.9672951791756973
9,2009-12-18 00:00:00-05:00,7.701428890228271,7.711429119110107,7.5714287757873535,7.610000133514404,10441900,0,0.0,,,,0.006902682463687383,0.9534553707386628
10,2009-12-21 00:00:00-05:00,7.604286193847656,7.747142791748047,7.57857084274292,7.708570957183838,6855100,0,0.0,,,,0.00691941171340778,0.9557661525366451
11,2009-12-22 00:00:00-05:00,7.714285850524902,7.885714054107666,7.630000114440918,7.658570766448975,11729200,0,0.0,,,,0.006850119526178045,0.9461949447617001
12,2009-12-23 00:00:00-05:00,7.735713958740234,8.132857322692871,7.731429100036621,8.121429443359375,10452400,0,0.0,,,,0.007247458652205755,1.0010786983906261
13,2009-12-24 00:00:00-05:00,8.135713577270508,8.241429328918457,8.075714111328125,8.127142906188965,3035200,0,0.0,,,,0.007214635898639853,0.996544949252596
14,2009-12-28 00:00:00-05:00,8.102856636047363,8.285714149475098,8.102856636047363,8.191429138183594,6006000,0,0.0,,,,0.007263321680993604,1.0032698306169052
15,2009-12-29 00:00:00-05:00,8.260000228881836,8.284285545349121,8.134285926818848,8.140000343322754,4839100,0,0.0,,,,0.007227846471536978,0.9983697024185658
16,2009-12-30 00:00:00-05:00,8.144286155700684,8.144286155700684,7.892857074737549,7.947143077850342,4637500,0,0.0,,,,0.007055221647171057,0.9745253394799028
17,2009-12-31 00:00:00-05:00,7.947143077850342,8.011428833007812,7.864285945892334,7.869999885559082,5291300,0,0.0,,,,0.007057663041758863,0.9748625650141906
18,2010-01-04 00:00:00-05:00,7.931428909301758,7.961429119110107,7.565713882446289,7.639999866485596,17239600,0,0.0,,,,0.0067432192096464625,0.9314289923269925
19,2010-01-05 00:00:00-05:00,7.652856826782227,7.657143115997314,7.258571147918701,7.358571052551269,23753100,0,0.0,,,,0.006474651502915243,0.8943322080352435
20,2010-01-06 00:00:00-05:00,7.361429214477539,7.67285680770874,7.197143077850342,7.617143154144287,23290400,0,0.0,7.893197241283598,,,0.006698509467630714,0.9252533144114125
21,2010-01-07 00:00:00-05:00,7.731429100036621,7.757143020629883,7.462856769561768,7.485713958740234,9955400,0,0.0,7.869319665999639,,,0.006556696075923977,0.9056648803965548
22,2010-01-08 00:00:00-05:00,7.498570919036865,7.742856979370117,7.465713977813721,7.614285945892334,8180900,0,0.0,7.85149656023298,,,0.0066501476670142974,0.918573184073839
23,2010-01-11 00:00:00-05:00,7.659999847412109,7.704286098480225,7.528571128845215,7.604286193847656,6783700,0,0.0,7.83292513801938,,,0.006629833408896921,0.9157672113804002
24,2010-01-12 00:00:00-05:00,7.528571128845215,7.582857131958008,7.451428890228271,7.481429100036621,6330100,0,0.0,7.80319729305449,,,0.006584490057331857,0.9095040140937751
25,2010-01-13 00:00:00-05:00,7.612856864929199,7.75428581237793,7.558570861816406,7.708570957183838,14422100,0,0.0,7.791360537211101,,,0.0067283801722961304,0.9293793022343806
26,2010-01-14 00:00:00-05:00,7.518570899963379,7.575714111328125,7.269999980926514,7.284286022186279,17685500,0,0.0,7.754489830562046,,,0.0063426556170404404,0.8760998488089861
27,2010-01-15 00:00:00-05:00,7.24571418762207,7.407143115997314,7.232857227325439,7.278571128845215,13031200,0,0.0,7.713877564384823,,,0.006407023530311213,0.8849908752952997
28,2010-01-19 00:00:00-05:00,7.25,7.382856845855713,7.242856979370117,7.314286231994629,5302500,0,0.0,7.687483060927618,,,0.006358977209943579,0.8783543216888225
29,2010-01-20 00:00:00-05:00,7.265714168548584,7.492856979370117,7.221428871154785,7.320000171661377,9685200,0,0.0,7.670544306437175,,,0.006432111279398817,0.8884562018887155
30,2010-01-21 00:00:00-05:00,7.217143058776855,7.454286098480225,7.214285850524902,7.312857151031494,8614900,0,0.0,7.656394640604655,,,0.006549922326382618,0.9047292343032827
31,2010-01-22 00:00:00-05:00,7.29714298248291,7.484285831451416,7.214285850524902,7.269999980926514,9395400,0,0.0,7.635510308401925,,,0.006658972590951752,0.9197921552736282
32,2010-01-25 00:00:00-05:00,7.29285717010498,7.357142925262451,6.931428909301758,7.018570899963379,13791400,0,0.0,7.605034124283564,,,0.006399251182995056,0.8839172946502649
33,2010-01-26 00:00:00-05:00,6.960000038146973,7.178571224212647,6.937142848968506,7.135714054107666,11343500,0,0.0,7.558095296223958,,,0.0065335192936906514,0.9024635122888583
34,2010-01-27 00:00:00-05:00,7.142857074737549,7.311429023742676,6.992856979370117,7.281428813934326,23347100,0,0.0,7.517823196592785,,,0.00663455928376704,0.9164199881523375
35,2010-01-28 00:00:00-05:00,8.812856674194336,9.121429443359377,8.675713539123535,9.005714416503906,77352800,0,0.0,7.55659868603661,,,0.008303794430056041,1.1469884988186665
36,2010-01-29 00:00:00-05:00,8.962857246398926,9.224286079406738,8.79285717010498,8.89285659790039,24604300,0,0.0,7.592448983873639,,,0.008281129595142423,1.1438578450925276
37,2010-02-01 00:00:00-05:00,8.829999923706055,8.981429100036621,8.532856941223145,8.718570709228516,18914000,0,0.0,7.629183632986886,,,0.008004637554742742,1.1056664865486
38,2010-02-02 00:00:00-05:00,8.70714282989502,8.878570556640625,8.695713996887207,8.835714340209961,10242400,0,0.0,7.675170035589309,,,0.008008297475204951,1.106172024915681
39,2010-02-03 00:00:00-05:00,8.835714340209961,8.982856750488281,8.761428833007812,8.850000381469727,8761200,0,0.0,7.732789107731411,,,0.00806539820754845,1.1140592485004868
40,2010-02-04 00:00:00-05:00,8.764286041259766,8.89285659790039,8.59000015258789,8.619999885559082,11026400,0,0.0,7.792857147398449,,,0.008108286070428088,1.119983273459944
41,2010-02-05 00:00:00-05:00,8.59571361541748,8.715714454650879,8.468570709228516,8.691429138183594,11099200,0,0.0,7.844013622828892,,,0.008151858126442315,1.1260018048119858
42,2010-02-08 00:00:00-05:00,8.705714225769043,8.815713882446289,8.571429252624512,8.699999809265137,9346400,0,0.0,7.901836758568173,,,0.00823286701522061,1.1371914199347386
43,2010-02-09 00:00:00-05:00,8.722857475280762,8.880000114440918,8.710000038146973,8.875714302062988,8811600,0,0.0,7.961904775528681,,,0.008291030658118294,1.145225461482247
44,2010-02-10 00:00:00-05:00,8.872857093811035,8.918571472167969,8.720000267028809,8.784285545349121,5807900,0,0.0,8.018095220838275,,,0.008223985381173585,1.1359646154674001
45,2010-02-11 00:00:00-05:00,8.744285583496094,9.06999969482422,8.728570938110352,9.05142879486084,7203700,0,0.0,8.092857111068,,,0.008392842675962152,1.1592885761814433
46,2010-02-12 00:00:00-05:00,9.0,9.025713920593262,8.868571281433105,9.025713920593262,8408400,0,0.0,8.155578204563685,,,0.008392031537261233,1.1591765350213765
47,2010-02-16 00:00:00-05:00,9.088570594787598,9.287142753601074,9.071429252624512,9.265713691711426,9922500,0,0.0,8.249931903112502,,,0.008462843746777157,1.1689577007974363
48,2010-02-17 00:00:00-05:00,9.255714416503906,9.255714416503906,9.061429023742676,9.21571445465088,8134000,0,0.0,8.342176823388963,,,0.008381655803766017,1.1577433532288761
49,2010-02-18 00:00:00-05:00,9.130000114440918,9.467143058776855,9.127142906188965,9.442856788635254,8806000,0,0.0,8.443537326086135,8.056857109069824,,0.00853205944308584,1.1785183430161832
50,2010-02-19 00:00:00-05:00,9.407142639160156,9.581428527832031,9.36142921447754,9.521429061889648,8813000,0,0.0,8.548367273239862,8.08754282951355,,0.008584282557814103,1.185731829870939
51,2010-02-22 00:00:00-05:00,9.577142715454102,9.614286422729492,9.115714073181152,9.324286460876465,35298200,0,0.0,8.644149621327719,8.114257135391234,,0.008415344968633281,1.162396778233919
52,2010-02-23 00:00:00-05:00,9.265713691711426,9.321429252624512,9.167142868041992,9.192856788635254,13049400,0,0.0,8.73571423121861,8.138228549957276,,0.008398371088684095,1.1600522060933112
53,2010-02-24 00:00:00-05:00,9.244285583496094,9.34000015258789,9.165714263916016,9.241429328918455,12005700,0,0.0,8.841564632597423,8.160942859649658,,0.008361468468905777,1.154954912221391
54,2010-02-25 00:00:00-05:00,9.14142894744873,9.374285697937012,9.014286041259766,9.372857093811035,10717700,0,0.0,8.94809525353568,8.189257144927979,,0.00849806661445285,1.1738229734700354
55,2010-02-26 00:00:00-05:00,9.380000114440918,9.54714298248291,9.328571319580078,9.435713768005373,8620500,0,0.0,9.050680251348586,8.216800003051757,,0.008543050504245036,1.1800365189351074
56,2010-03-01 00:00:00-05:00,9.431428909301758,9.964285850524902,9.431428909301758,9.95714282989502,12866700,0,0.0,9.095986366271973,8.25331428527832,,0.00892449039491259,1.2327241391876937
57,2010-03-02 00:00:00-05:00,9.998571395874023,10.0,9.831428527832031,9.854286193847656,11956700,0,0.0,9.141768727983749,8.293028593063354,,0.008811765679939606,1.2171536728550207
58,2010-03-03 00:00:00-05:00,9.447142601013184,9.770000457763672,9.374285697937012,9.649999618530272,22049300,0,0.0,9.186122485569545,8.332514305114746,,0.008625389288071043,1.1914098301184033
59,2010-03-04 00:00:00-05:00,9.600000381469728,9.795714378356934,9.591428756713867,9.71571445465088,7063000,0,0.0,9.228027252923876,8.374628591537476,,0.00865180254870714,1.1950582472873361
60,2010-03-05 00:00:00-05:00,9.75,9.814286231994627,9.575714111328123,9.66428565979004,9117500,0,0.0,9.266802742367698,8.413742885589599,,0.008487122222007822,1.1723112438183996
61,2010-03-08 00:00:00-05:00,9.712857246398926,9.822856903076172,9.688570976257324,9.811429023742676,6064100,0,0.0,9.323537463233585,8.456800050735474,,0.00861785597166682,1.1903692663922196
62,2010-03-09 00:00:00-05:00,9.742856979370115,10.192856788635254,9.735713958740234,9.991429328918455,14179900,0,0.0,9.385442234220958,8.494200048446656,,0.008760953796044897,1.2101351168296461
63,2010-03-10 00:00:00-05:00,10.03857135772705,10.221428871154783,10.010000228881836,10.182856559753418,7744800,0,0.0,9.456054460434686,8.535314321517944,,0.008888589214442404,1.2277651723635308
64,2010-03-11 00:00:00-05:00,10.157142639160156,10.227143287658691,10.061429023742676,10.170000076293944,8457400,0,0.0,9.517687116350446,8.574885740280152,,0.008841633191888664,1.2212792196737017
65,2010-03-12 00:00:00-05:00,10.021429061889648,10.071429252624512,9.902856826782228,9.997142791748049,9369500,0,0.0,9.575442223321824,8.612028589248657,,0.008693243312240109,1.200782386962872
66,2010-03-15 00:00:00-04:00,9.997142791748049,9.997142791748049,9.880000114440918,9.942856788635254,7012600,0,0.0,9.61789117540632,8.651942863464356,,0.008642129754838685,1.1937221613073645
67,2010-03-16 00:00:00-04:00,9.935713768005373,10.121429443359377,9.935713768005373,10.09000015258789,8498000,0,0.0,9.668571472167969,8.696342868804932,,0.008702327370088277,1.2020371518733253
68,2010-03-17 00:00:00-04:00,10.128570556640623,10.248571395874023,10.057143211364746,10.131428718566896,4390400,0,0.0,9.709795997256323,8.746171445846558,,0.008687482578542188,1.1999866669637884
69,2010-03-18 00:00:00-04:00,10.101428985595703,10.161429405212402,10.062856674194336,10.077142715454102,3593100,0,0.0,9.750816390627907,8.800542879104615,,0.008643750028139949,1.1939459668046162
70,2010-03-19 00:00:00-04:00,10.100000381469728,10.128570556640623,10.010000228881836,10.064286231994627,9905700,0,0.0,9.780408268883114,8.84948574066162,,0.008676856642949657,1.1985189251962771
71,2010-03-22 00:00:00-04:00,10.050000190734863,10.428570747375488,10.007143020629885,10.412857055664062,7216300,0,0.0,9.822857220967611,8.908028602600098,,0.008931864139364603,1.2337426615211797
72,2010-03-23 00:00:00-04:00,10.428570747375488,10.498571395874023,10.289999961853027,10.422857284545898,4979100,0,0.0,9.87517011733282,8.964200029373169,,0.008876786917101207,1.2261349418196492
73,2010-03-24 00:00:00-04:00,10.418571472167969,10.45285701751709,10.321429252624512,10.338570594787598,3399900,0,0.0,9.92972791762579,9.018885717391967,,0.008853638589877318,1.2229375041522872
74,2010-03-25 00:00:00-04:00,10.382857322692873,10.714285850524902,10.365714073181152,10.505714416503906,8349600,0,0.0,9.989931969415574,9.079371423721314,,0.009012133678057649,1.2448301515189035
75,2010-03-26 00:00:00-04:00,10.50428581237793,10.70142936706543,10.477143287658691,10.614286422729492,5427800,0,0.0,10.049047651745024,9.137485733032229,,0.009098557962707858,1.2567677857350907
76,2010-03-29 00:00:00-04:00,10.699999809265137,10.714285850524902,10.521429061889648,10.557143211364746,5602100,0,0.0,10.102449053809757,9.202942876815795,,0.008998434628621026,1.2429379259489062
