,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,21-dma,50-dma,200-dma,^GSPC_rel,^GSPC_rel_%
0,2009-12-07 00:00:00-05:00,14.61987018585205,14.731982231140137,14.53954029083252,14.670921325683594,65382552,0,0.0,,,,0.013297911919948873,1.0
1,2009-12-08 00:00:00-05:00,14.602102279663086,14.78128147125244,14.56456470489502,14.690940856933594,60899040,0,0.0,,,,0.013453982494690991,1.0117364722884041
2,2009-12-09 00:00:00-05:00,14.70220184326172,14.747998237609863,14.604104042053224,14.740240097045898,71168760,0,0.0,,,,0.013449738358293174,1.011417314181224
3,2009-12-10 00:00:00-05:00,14.775775909423828,14.882633209228516,14.775025367736816,14.802302360534668,66665268,0,0.0,,,,0.013427951819626728,1.0097789713498384
4,2009-12-11 00:00:00-05:00,14.881881713867188,14.883633613586426,14.707958221435549,14.777527809143066,68731200,0,0.0,,,,0.013356285059453021,1.0043896470254536
5,2009-12-14 00:00:00-05:00,14.898649215698242,14.947697639465332,14.830080032348633,14.908158302307127,76459464,0,0.0,,,,0.013381226717578328,1.006265254133957
6,2009-12-15 00:00:00-05:00,14.847347259521484,14.924424171447754,14.78954029083252,14.843342781066896,91124784,0,0.0,,,,0.013397364509925618,1.007478812506462
7,2009-12-16 00:00:00-05:00,14.97998046875,15.024273872375488,14.930931091308594,14.958958625793455,112263624,0,0.0,,,,0.013486501651148423,1.014181905575464
8,2009-12-17 00:00:00-05:00,14.925926208496094,14.95595645904541,14.858859062194824,14.863363265991213,105446448,0,0.0,,,,0.013560473562067058,1.0197445767199214
9,2009-12-18 00:00:00-05:00,14.91566562652588,14.988238334655762,14.88988971710205,14.925424575805664,141118740,0,0.0,,,,0.013538168814055443,1.0180672646617661
10,2009-12-21 00:00:00-05:00,14.955204963684082,15.011011123657228,14.906657218933104,14.981982231140137,102745152,0,0.0,,,,0.013448212893935744,1.0113025996029796
11,2009-12-22 00:00:00-05:00,15.048548698425291,15.052553176879885,14.986235618591309,15.04304313659668,75156768,0,0.0,,,,0.013455074930504149,1.011818623217041
12,2009-12-23 00:00:00-05:00,15.1026029586792,15.33708667755127,15.086336135864258,15.307307243347168,82825092,0,0.0,,,,0.013660043111435202,1.0272321845464383
13,2009-12-24 00:00:00-05:00,15.33858871459961,15.503503799438477,15.32207202911377,15.477477073669434,34313652,0,0.0,,,,0.013739682321943225,1.033221035351545
14,2009-12-28 00:00:00-05:00,15.55705738067627,15.665414810180664,15.477477073669434,15.587336540222168,67848084,0,0.0,,,,0.013821256038680023,1.0393553605920685
