,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,21-dma,50-dma,200-dma,^GSPC_rel,^GSPC_rel_%
0,2009-12-07 00:00:00-05:00,6.900000095367432,6.949999809265137,6.691999912261963,6.7104997634887695,156740000,0,0.0,,,,0.006082483356889889,1.0
1,2009-12-08 00:00:00-05:00,6.715000152587891,6.803999900817871,6.643499851226807,6.70550012588501,160056000,0,0.0,,,,0.006140905622748227,1.0096050021726999
2,2009-12-09 00:00:00-05:00,6.730000019073486,6.735499858856201,6.491000175476074,6.565499782562256,252658000,0,0.0,,,,0.005990693074571437,0.9849090779320461
3,2009-12-10 00:00:00-05:00,6.620500087738037,6.809500217437744,6.619999885559082,6.769000053405762,226872000,0,0.0,,,,0.006140518168749268,1.009541302204081
4,2009-12-11 00:00:00-05:00,6.803500175476074,6.814499855041504,6.659999847412109,6.707499980926514,160934000,0,0.0,,,,0.00606239980993988,0.9966981336780381
5,2009-12-14 00:00:00-05:00,6.625,6.630499839782715,6.46750020980835,6.568999767303467,200458000,0,0.0,,,,0.0058961860621243685,0.9693715076828787
6,2009-12-15 00:00:00-05:00,6.538000106811523,6.623000144958496,6.479499816894531,6.511499881744385,148576000,0,0.0,,,,0.0058771759642538375,0.9662461234022957
7,2009-12-16 00:00:00-05:00,6.546500205993652,6.572500228881836,6.382500171661377,6.418000221252441,205226000,0,0.0,,,,0.005786256433101196,0.951298358514513
8,2009-12-17 00:00:00-05:00,6.4679999351501465,6.504000186920166,6.34499979019165,6.3454999923706055,169530000,0,0.0,,,,0.005789267431922644,0.9517933863912499
9,2009-12-18 00:00:00-05:00,6.395500183105469,6.439499855041504,6.28249979019165,6.423999786376953,192108000,0,0.0,,,,0.0058269158862258195,0.9579830382314855
10,2009-12-21 00:00:00-05:00,6.52400016784668,6.659999847412109,6.509500026702881,6.639500141143799,189472000,0,0.0,,,,0.005959786230544959,0.9798277908634234
11,2009-12-22 00:00:00-05:00,6.688000202178955,6.799499988555908,6.632500171661377,6.6875,165150000,0,0.0,,,,0.0059815565760654756,0.9834069778900275
12,2009-12-23 00:00:00-05:00,6.739999771118164,6.952499866485596,6.71750020980835,6.947000026702881,190922000,0,0.0,,,,0.006199413022244425,1.0192240008716318
13,2009-12-24 00:00:00-05:00,6.960000038146973,6.985000133514404,6.876999855041504,6.923500061035156,102576000,0,0.0,,,,0.006146136798768634,1.0104650416850944
14,2009-12-28 00:00:00-05:00,6.987500190734863,7.098999977111816,6.926499843597412,6.965499877929688,175278000,0,0.0,,,,0.006176292979999295,1.0154229148860958
15,2009-12-29 00:00:00-05:00,7.064499855041504,7.129000186920166,6.927499771118164,6.9704999923706055,168012000,0,0.0,,,,0.006189398237069185,1.0175775047634432
16,2009-12-30 00:00:00-05:00,6.920000076293945,6.920000076293945,6.763999938964844,6.82450008392334,138264000,0,0.0,,,,0.006058574792419681,0.9960692758093411
17,2009-12-31 00:00:00-05:00,6.854499816894531,6.863999843597412,6.72599983215332,6.72599983215332,90460000,0,0.0,,,,0.006031746013283781,0.9916584492502334
18,2010-01-04 00:00:00-05:00,6.8125,6.83050012588501,6.6570000648498535,6.695000171661377,151998000,0,0.0,,,,0.00590914326637292,0.971501756709187
19,2010-01-05 00:00:00-05:00,6.671500205993652,6.77400016784668,6.590499877929688,6.734499931335449,177038000,0,0.0,,,,0.005925544482809065,0.9741982238384503
20,2010-01-06 00:00:00-05:00,6.730000019073486,6.736499786376953,6.582499980926514,6.612500190734863,143576000,0,0.0,6.688190460205078,,,0.005815027266259036,0.9560284714420314
21,2010-01-07 00:00:00-05:00,6.600500106811523,6.616000175476074,6.440000057220459,6.5,220604000,0,0.0,6.678166661943708,,,0.005693314589418013,0.9360181122351864
22,2010-01-08 00:00:00-05:00,6.527999877929688,6.684000015258789,6.451499938964844,6.676000118255615,196610000,0,0.0,6.6767618996756415,,,0.00583066973408783,0.9586001953434335
